date;rf;BAB2;MOM;IV;STRAT2;fund2
1970-03-01;0.0053454287244886;-0.0174210680161257;-0.133670776339724;-0.037903;;
1970-04-01;0.0054265992379555;0.0259039922723343;0.2453417139102836;-0.4613547321395722;;
1970-05-01;0.0052571613806427;-0.0321085687215994;0.0421645568939837;-0.2005270387464049;;
1970-06-01;0.0049420802433473;0.0661390897649281;0.2630875969236686;-0.1554610313065378;;
1970-07-01;0.0049127271639275;-0.0315884699600363;-0.483409146809359;0.4565596957493412;;
1970-08-01;0.005090674105442;-0.0111584583030252;-0.0750701958114437;0.0417781243853519;;
1970-09-01;0.0048490414558046;0.0577643178802241;-0.1035415569299487;-0.0047221984288127;;
1970-10-01;0.0043948761863424;0.0036641766823688;0.3560556761092708;-0.2715044557428523;;
1970-11-01;0.0037076942182036;0.0445645357928402;0.094152473765444;0.0007354300517996;;
1970-12-01;0.003699238909563;0.0063057940795;-0.1708956294350687;0.1518580269273614;;
1971-01-01;0.0033852613304714;-0.0398883063443569;-0.2236784105606208;0.2763346882249743;;
1971-02-01;0.0026907338235189;-0.0450903905888905;-0.4391753357737132;-0.0025948193267268;;
1971-03-01;0.0028386343774685;0.0390906603833464;-0.1686224956185265;0.2490471536404084;;
1971-04-01;0.0030633396706814;0.0286988524264512;0.0164297307748679;-0.0684413487907215;;
1971-05-01;0.0032247039450728;-0.0640399276542699;0.0825111356349872;0.3451727767862904;;
1971-06-01;0.0041827415485127;0.0290287704570158;0.1443387072456646;-0.2116166031400057;;
1971-07-01;0.0042169682325731;-0.0213391384530124;-0.100647013199777;-0.0856804393386044;;
1971-08-01;0.0036735536335507;-5.896304357082272e-05;-0.0097042164854839;0.0160534574741005;;
1971-09-01;0.0037755116794985;-0.0070048130899179;-0.0639913912179216;0.1341617760092597;;
1971-10-01;0.0033263105643395;-0.0224071382414193;0.0413611129214647;-0.0377776802132011;;
1971-11-01;0.0031903183975465;0.0224901771256843;0.1059567989070361;0.0121213944471848;;
1971-12-01;0.0027921815646507;0.041721760308128;0.0112457888035348;0.061606840891392;;
1972-01-01;0.0026057942959712;-0.0261559883564192;-0.1498009274300288;0.2658771343826456;;
1972-02-01;0.0026225782322082;0.0370934345646589;0.0785508764492499;0.1218134099758591;;
1972-03-01;0.0029023146699025;-0.0143893145949688;0.1011722936150492;-0.0625940479245903;;
1972-04-01;0.0027076923146729;0.0132250105668933;0.1273443983029726;0.2164490566621868;;
1972-05-01;0.0028344064781321;0.0556118607643344;0.1142709359256754;-0.0540796714855576;;
1972-06-01;0.0030209882675253;0.0132897273137209;0.256159295791994;-0.1987080175946979;;
1972-07-01;0.0029277340285526;0.0698830161300431;0.3349312316078348;-0.1553107274773291;;
1972-08-01;0.0035887834952281;0.0015510554639608;-0.2828355090251717;0.3979634302386355;;
1972-09-01;0.0036909383287219;0.0086610556277324;0.216268381590493;0.050656695785192;;
1972-10-01;0.0037838030644534;0.0410610829096462;0.20009167614769;-0.0959494225176365;;
1972-11-01;0.004097904474831;0.0057955966014047;-0.1778492977044685;-0.0071793089196938;;
1972-12-01;0.004056019204043;0.0635727163157066;0.3225251538209024;0.0296124796198368;;
1973-01-01;0.004642829833284;0.0579961975490698;0.5239672986436633;-0.2818075578308667;;
1973-02-01;0.0046495160524205;0.0195701271245247;0.3902014574240935;-0.2233191623495504;0.030820654154507025;0.01548112823414201
1973-03-01;0.0048957613251818;0.0166443983407459;0.2947786483288394;-0.0349856909796719;0.04158804421973855;0.01951146559045352
1973-04-01;0.0049891682908994;-0.004759670077512;0.2250570353913817;-0.1610533119986227;0.0010566494699300703;0.005360517231545763
1973-05-01;0.005438867533861;0.0414123567000669;0.4562465121845622;-0.267925505569499;0.047558811870664804;0.022152938670185786
1973-06-01;0.0061964142972422;0.0427766633700215;0.4075754686137612;-0.0869500933256802;0.06567134297812424;0.029275954239058842
1973-07-01;0.0069265214418564;-0.0184308435315311;-0.8354451639607063;0.0059255454480172;-0.09307239885987897;-0.025782846899869285
1973-08-01;0.0071510640853282;-0.051642946492817;0.0707257641509797;0.1801273185468447;-0.008077512703269153;0.004312302631527387
1973-09-01;0.0061126318850435;-0.0425368659798519;-0.833158578362644;0.1262256433746924;-0.09080269609952651;-0.025799072009176433
1973-10-01;0.0057734963495018;0.0264547907913193;0.3736657025232957;0.014179872346413;0.05591300967192024;0.02542356716380087
1973-11-01;0.0062062012917272;-0.024426032304377;0.2782926489702643;0.0895203881753936;0.018889295424713445;0.012844656186317516
1973-12-01;0.006136268383761;-0.0195846740480374;-0.1397761425597304;0.0503438874424257;-0.020500331162853408;-0.0010683689882986904
1974-01-01;0.006291944734231;-0.1013074895714617;-0.4485621724780537;0.5560528955962164;-0.04098697921297926;-0.008112521216091835
1974-02-01;0.0061472681271693;0.0163427469947938;0.1240121311057537;-0.1726105772543823;-4.586103556256625e-05;0.006131150722620532
1974-03-01;0.0070829185945799;0.0010745268653745;0.1639389373541351;0.1106706386769493;0.03214850854452435;0.018381191987136246
1974-04-01;0.0073093930829878;0.0123355493427887;0.1808361947107768;0.0464949246510724;0.033269970824170436;0.01900179323316131
1974-05-01;0.0065281539330301;0.0236931054711154;0.2232031824723419;-0.2043575735087725;0.01082857411427176;0.010333748541724292
1974-06-01;0.0064005609452156;-0.0037526557343456;0.0353644453193434;0.0134480692520022;0.002399106175659614;0.007243702935234585
1974-07-01;0.0064287856629752;-0.1766454084400119;-0.2606912787453561;0.2574713264854548;-0.11608714741375231;-0.03436888701991379
