date;rf;BAB2;MOM;IV;STRAT2;fund2
1970-02-01;0.0052528937764435;0.0468138604530776;0.1336756792439447;0.267151;;
1970-03-01;0.0053454287244886;0.0071607675635356;0.0369148597450482;0.0020884477622278;;
1970-04-01;0.0054265992379555;-0.0610618762672857;-0.0022710479312461;-0.6228987324430892;;
1970-05-01;0.0052571613806427;0.03245070172176;-0.1411420283416917;-0.2856619024333058;;
1970-06-01;0.0049420802433473;0.0141632555932126;0.0025136053308521;-0.0926954524741654;;
1970-07-01;0.0049127271639275;0.0458255254382569;-0.3857796810330516;0.2407798429891577;;
1970-08-01;0.005090674105442;0.0467502387022514;-0.2503745728650346;0.0757351543608917;;
1970-09-01;0.0048490414558046;-0.0307835940241727;-0.2243459228423208;0.5521146537957937;;
1970-10-01;0.0043948761863424;0.0262721084584708;0.1085624105096634;-0.1841062411307462;;
1970-11-01;0.0037076942182036;0.0165562380664447;-0.078355414030311;0.0869519597745542;;
1970-12-01;0.003699238909563;0.0329703990050728;-0.0867296434347539;-0.0685455327934849;;
1971-01-01;0.0033852613304714;0.0073963253089571;-0.166533205470992;0.2029810160407136;;
1971-02-01;0.0026907338235189;0.0405901048924954;-0.0842296755018166;-0.0103990182087187;;
1971-03-01;0.0028386343774685;0.0266120104296203;0.0987911591720473;0.1056221669025556;;
1971-04-01;0.0030633396706814;0.0275238435575926;0.0653786924909081;-0.0581393580797947;;
1971-05-01;0.0032247039450728;-0.022173790802841;-0.014085039152104;0.1187033499909367;;
1971-06-01;0.0041827415485127;0.027242364934559;0.1855296180485386;-0.1652513524526408;;
1971-07-01;0.0042169682325731;-0.0104259537192044;0.0140506744453353;0.0320993824187799;;
1971-08-01;0.0036735536335507;-0.0258400520318954;-0.0334171133099724;0.1010727740257166;;
1971-09-01;0.0037755116794985;-0.0133354591434611;-0.0412764625383895;0.1307067578796406;;
1971-10-01;0.0033263105643394;-0.0407932209126343;0.0908032548425271;-0.2190705678685716;;
1971-11-01;0.0031903183975465;0.0113403284819653;0.0879736361873953;-0.1139077268905077;;
1971-12-01;0.0027921815646507;0.0211560971115494;0.0275428741799567;0.1211568224647403;;
1972-01-01;0.0026057942959712;0.0137965957505489;-0.0805030937507873;0.3405429490562071;;
1972-02-01;0.0026225782322082;0.0045508295377707;-0.1650218867082207;0.0712467350188024;;
1972-03-01;0.0029023146699025;-0.0313326696039657;0.0813189161279505;0.0068546011612378;;
1972-04-01;0.0027076923146729;-0.051396128448016;0.1464524237966165;-0.0169164903640731;;
1972-05-01;0.0028344064781321;-0.0010058126676217;-0.0710233971482613;-0.1785596696538359;;
1972-06-01;0.0030209882675253;-0.0077508006284604;-0.0014724950619888;-0.1026903959255106;;
1972-07-01;0.0029277340285526;-0.0064722032959771;-0.0833145282946344;-0.0917131518263418;;
1972-08-01;0.0035887834952282;0.0971691973857672;-0.1422345416255991;-0.1718325217736483;;
1972-09-01;0.0036909383287219;-0.0035373341275371;0.0992507291052483;-0.1815171843668066;;
1972-10-01;0.0037838030644534;0.0370799277176344;0.1262623257049168;-0.2380434363325657;;
1972-11-01;0.004097904474831;0.0197925619306305;-0.0240883093673652;0.1659314233505415;;
1972-12-01;0.004056019204043;0.0181874162404437;0.1628785899886094;-0.099549490914668;;
1973-01-01;0.004642829833284;0.0281667954377367;-0.1200037174709856;0.0247305569807238;0.0016704076024302295;0.0052981610903925285
1973-02-01;0.0046495160524205;-0.0317372014546276;-0.0465360719755007;-0.1355905237836919;-0.04589783317935542;-0.013357037960039968
1973-03-01;0.0048957613251818;0.0233807275448446;0.1715870580602216;-0.1154332855385741;0.03390343823951211;0.018196696240394414
1973-04-01;0.0049891682908994;-0.0276978613945888;0.0492517043429416;-0.1873356639316333;-0.03191359123240721;-0.007531113483892558
1973-05-01;0.005438867533861;0.0044921578760486;0.2878138496023236;-0.2060848426348205;0.02843279439155518;0.016593569454887755
1973-06-01;0.0061964142972422;-0.0110018732028057;0.1063568490628345;0.0246105454225718;0.012610261699897428;0.011143649116000446
1973-07-01;0.0069265214418564;-0.031941877198228;-0.4084438937153871;0.5056889453548112;-0.0330073750561445;-0.006022871603245805
1973-08-01;0.0071510640853282;-0.0185023377910837;0.0738492871028951;-0.0337190971290432;-0.005618724967043104;0.004946736177192239
1973-09-01;0.0061126318850434;0.0294749217583601;-0.3409326632302408;0.0829486635460185;-0.020516336526645296;-0.0019362997575732479
1973-10-01;0.0057734963495018;0.049677862893034;-0.0114891180748971;0.3823481761867576;0.07619102267983742;0.03566461909135234
1973-11-01;0.0062062012917272;-0.0205776526748451;0.1332232704261527;-0.1352133128601712;-0.009398772735833592;0.002518891952802866
1973-12-01;0.006136268383761;0.0151618665655355;0.0123076576379875;-0.3415438135533943;-0.02306260735959857;-0.0029116115774997777
1974-01-01;0.006291944734231;-0.0474953945453683;-0.4407294225826929;0.7087725565439843;-0.030501750628605474;-0.005674446315698252
1974-02-01;0.0061472681271693;0.010510434610349;0.2517636320317695;-0.1327117565845333;0.031208994532274777;0.018391123812556177
1974-03-01;0.0070829185945799;-0.0423430301639958;-0.2370806775225259;0.0106457828438742;-0.06527076672999688;-0.018523989295072728
1974-04-01;0.0073093930829878;-0.0587637872927447;-0.080619634321603;0.0381702081299254;-0.05184487213802621;-0.013030292382651567
1974-05-01;0.0065281539330301;-0.0512789202849755;-0.0323053734384296;-0.1586500427461611;-0.05984702945128541;-0.016950923261938634
1974-06-01;0.0064005609452156;0.0075300679028896;0.1103998340756714;-0.036048072425713;0.018502301186913463;0.013659349924971257
